subjectID,trialID,target,type,condition,Adjtime,Looks,Experiment
12,2,pic4,bw,DiffPDiffN,513,fill,1a
12,2,pic4,bw,DiffPDiffN,537,fill,1a
12,2,pic4,bw,DiffPDiffN,561,fill,1a
12,2,pic4,bw,DiffPDiffN,585,fill,1a
12,2,pic4,bw,DiffPDiffN,609,fill,1a
12,2,pic4,bw,DiffPDiffN,633,fill,1a
12,2,pic4,bw,DiffPDiffN,657,fill,1a
12,2,pic4,bw,DiffPDiffN,681,fill,1a
12,2,pic4,bw,DiffPDiffN,705,fill,1a
12,2,pic4,bw,DiffPDiffN,729,fill,1a
12,2,pic4,bw,DiffPDiffN,753,fill,1a
12,2,pic4,bw,DiffPDiffN,777,fill,1a
12,2,pic4,bw,DiffPDiffN,801,fill,1a
12,2,pic4,bw,DiffPDiffN,825,fill,1a
12,2,pic4,bw,DiffPDiffN,849,fill,1a
12,2,pic4,bw,DiffPDiffN,873,fill,1a
12,2,pic4,bw,DiffPDiffN,897,fill,1a
12,2,pic4,bw,DiffPDiffN,921,fill,1a
12,2,pic4,bw,DiffPDiffN,945,fill,1a
12,2,pic4,bw,DiffPDiffN,969,fill,1a
12,2,pic4,bw,DiffPDiffN,993,fill,1a
12,2,pic4,bw,DiffPDiffN,1017,fill,1a
12,2,pic4,bw,DiffPDiffN,1041,fill,1a
12,2,pic4,bw,DiffPDiffN,1065,competitor,1a
12,2,pic4,bw,DiffPDiffN,1089,competitor,1a
12,2,pic4,bw,DiffPDiffN,1113,competitor,1a
12,2,pic4,bw,DiffPDiffN,1137,competitor,1a
12,2,pic4,bw,DiffPDiffN,1161,competitor,1a
12,2,pic4,bw,DiffPDiffN,1185,competitor,1a
12,2,pic4,bw,DiffPDiffN,1209,target,1a
12,2,pic4,bw,DiffPDiffN,1233,target,1a
12,2,pic4,bw,DiffPDiffN,1257,target,1a
12,2,pic4,bw,DiffPDiffN,1281,target,1a
12,2,pic4,bw,DiffPDiffN,1305,target,1a
12,2,pic4,bw,DiffPDiffN,1329,target,1a
12,2,pic4,bw,DiffPDiffN,1353,target,1a
12,2,pic4,bw,DiffPDiffN,1377,target,1a
12,2,pic4,bw,DiffPDiffN,1401,target,1a
12,2,pic4,bw,DiffPDiffN,1425,target,1a
12,2,pic4,bw,DiffPDiffN,1449,target,1a
12,2,pic4,bw,DiffPDiffN,1473,target,1a
12,2,pic4,bw,DiffPDiffN,1497,target,1a
12,2,pic4,bw,DiffPDiffN,1521,target,1a
12,2,pic4,bw,DiffPDiffN,1545,target,1a
12,2,pic4,bw,DiffPDiffN,1569,target,1a
12,2,pic4,bw,DiffPDiffN,1593,target,1a
12,2,pic4,bw,DiffPDiffN,1617,target,1a
12,2,pic4,bw,DiffPDiffN,1641,target,1a
12,2,pic4,bw,DiffPDiffN,1665,target,1a
12,2,pic4,bw,DiffPDiffN,1689,target,1a
12,2,pic4,bw,DiffPDiffN,1713,target,1a
12,2,pic4,bw,DiffPDiffN,1737,target,1a
12,2,pic4,bw,DiffPDiffN,1761,target,1a
12,2,pic4,bw,DiffPDiffN,1785,fill,1a
12,3,pic6,bw,SamePSameN,-199,fill,1a
12,3,pic6,bw,SamePSameN,-175,fill,1a
12,3,pic6,bw,SamePSameN,-151,fill,1a
12,3,pic6,bw,SamePSameN,-127,fill,1a
12,3,pic6,bw,SamePSameN,-103,fill,1a
12,3,pic6,bw,SamePSameN,-79,fill,1a
12,3,pic6,bw,SamePSameN,-55,fill,1a
12,3,pic6,bw,SamePSameN,-31,fill,1a
12,3,pic6,bw,SamePSameN,-7,fill,1a
12,3,pic6,bw,SamePSameN,17,fill,1a
12,3,pic6,bw,SamePSameN,41,fill,1a
12,3,pic6,bw,SamePSameN,65,fill,1a
12,3,pic6,bw,SamePSameN,89,fill,1a
12,3,pic6,bw,SamePSameN,113,fill,1a
12,3,pic6,bw,SamePSameN,137,fill,1a
12,3,pic6,bw,SamePSameN,161,fill,1a
12,3,pic6,bw,SamePSameN,185,fill,1a
12,3,pic6,bw,SamePSameN,209,fill,1a
12,3,pic6,bw,SamePSameN,233,fill,1a
12,3,pic6,bw,SamePSameN,257,fill,1a
12,3,pic6,bw,SamePSameN,281,fill,1a
12,3,pic6,bw,SamePSameN,305,fill,1a
12,3,pic6,bw,SamePSameN,329,fill,1a
12,3,pic6,bw,SamePSameN,353,fill,1a
12,3,pic6,bw,SamePSameN,377,fill,1a
12,3,pic6,bw,SamePSameN,401,fill,1a
12,3,pic6,bw,SamePSameN,425,target,1a
12,3,pic6,bw,SamePSameN,449,target,1a
12,3,pic6,bw,SamePSameN,473,target,1a
12,3,pic6,bw,SamePSameN,497,target,1a
12,3,pic6,bw,SamePSameN,521,target,1a
12,3,pic6,bw,SamePSameN,545,target,1a
12,3,pic6,bw,SamePSameN,569,target,1a
12,3,pic6,bw,SamePSameN,593,fill,1a
12,3,pic6,bw,SamePSameN,617,fill,1a
12,3,pic6,bw,SamePSameN,641,fill,1a
12,3,pic6,bw,SamePSameN,665,fill,1a
12,3,pic6,bw,SamePSameN,689,fill,1a
12,3,pic6,bw,SamePSameN,713,fill,1a
12,3,pic6,bw,SamePSameN,737,fill,1a
12,3,pic6,bw,SamePSameN,761,fill,1a
12,3,pic6,bw,SamePSameN,785,fill,1a
12,3,pic6,bw,SamePSameN,809,fill,1a
12,3,pic6,bw,SamePSameN,833,fill,1a
12,3,pic6,bw,SamePSameN,857,fill,1a
12,3,pic6,bw,SamePSameN,881,fill,1a
12,3,pic6,bw,SamePSameN,905,fill,1a
12,3,pic6,bw,SamePSameN,929,fill,1a
12,3,pic6,bw,SamePSameN,953,fill,1a
12,3,pic6,bw,SamePSameN,977,fill,1a
12,3,pic6,bw,SamePSameN,1001,fill,1a
12,3,pic6,bw,SamePSameN,1025,fill,1a
12,3,pic6,bw,SamePSameN,1049,fill,1a
12,3,pic6,bw,SamePSameN,1073,fill,1a
12,3,pic6,bw,SamePSameN,1097,fill,1a
12,3,pic6,bw,SamePSameN,1121,fill,1a
12,3,pic6,bw,SamePSameN,1145,fill,1a
12,3,pic6,bw,SamePSameN,1169,fill,1a
12,3,pic6,bw,SamePSameN,1193,fill,1a
12,3,pic6,bw,SamePSameN,1217,fill,1a
12,3,pic6,bw,SamePSameN,1241,fill,1a
12,3,pic6,bw,SamePSameN,1265,fill,1a
12,3,pic6,bw,SamePSameN,1289,fill,1a
12,3,pic6,bw,SamePSameN,1313,target,1a
12,3,pic6,bw,SamePSameN,1337,target,1a
12,3,pic6,bw,SamePSameN,1361,target,1a
12,3,pic6,bw,SamePSameN,1385,target,1a
12,3,pic6,bw,SamePSameN,1409,target,1a
12,3,pic6,bw,SamePSameN,1433,target,1a
12,3,pic6,bw,SamePSameN,1457,target,1a
12,3,pic6,bw,SamePSameN,1481,target,1a
12,3,pic6,bw,SamePSameN,1505,target,1a
12,3,pic6,bw,SamePSameN,1529,target,1a
12,3,pic6,bw,SamePSameN,1553,target,1a
12,3,pic6,bw,SamePSameN,1577,target,1a
12,3,pic6,bw,SamePSameN,1601,target,1a
12,3,pic6,bw,SamePSameN,1625,target,1a
12,3,pic6,bw,SamePSameN,1649,target,1a
12,3,pic6,bw,SamePSameN,1673,target,1a
12,3,pic6,bw,SamePSameN,1697,target,1a
12,3,pic6,bw,SamePSameN,1721,target,1a
12,3,pic6,bw,SamePSameN,1745,target,1a
12,3,pic6,bw,SamePSameN,1769,target,1a
12,3,pic6,bw,SamePSameN,1793,target,1a
12,4,pic8,bw,DiffPSameN,-179,fill,1a
12,4,pic8,bw,DiffPSameN,-155,fill,1a
12,4,pic8,bw,DiffPSameN,-131,fill,1a
12,4,pic8,bw,DiffPSameN,-107,fill,1a
12,4,pic8,bw,DiffPSameN,-83,fill,1a
12,4,pic8,bw,DiffPSameN,-59,fill,1a
12,4,pic8,bw,DiffPSameN,-35,fill,1a
12,4,pic8,bw,DiffPSameN,-11,fill,1a
12,4,pic8,bw,DiffPSameN,13,fill,1a
12,4,pic8,bw,DiffPSameN,37,fill,1a
12,4,pic8,bw,DiffPSameN,61,fill,1a
12,4,pic8,bw,DiffPSameN,85,fill,1a
12,4,pic8,bw,DiffPSameN,109,fill,1a
12,4,pic8,bw,DiffPSameN,133,fill,1a
12,4,pic8,bw,DiffPSameN,157,fill,1a
12,4,pic8,bw,DiffPSameN,181,fill,1a
12,4,pic8,bw,DiffPSameN,205,fill,1a
12,4,pic8,bw,DiffPSameN,229,fill,1a
12,4,pic8,bw,DiffPSameN,253,fill,1a
12,4,pic8,bw,DiffPSameN,277,fill,1a
12,4,pic8,bw,DiffPSameN,301,fill,1a
12,4,pic8,bw,DiffPSameN,325,fill,1a
12,4,pic8,bw,DiffPSameN,349,fill,1a
12,4,pic8,bw,DiffPSameN,373,fill,1a
12,4,pic8,bw,DiffPSameN,397,fill,1a
12,4,pic8,bw,DiffPSameN,421,fill,1a
12,4,pic8,bw,DiffPSameN,445,fill,1a
12,4,pic8,bw,DiffPSameN,469,fill,1a
12,4,pic8,bw,DiffPSameN,493,fill,1a
12,4,pic8,bw,DiffPSameN,517,fill,1a
12,4,pic8,bw,DiffPSameN,541,competitor,1a
12,4,pic8,bw,DiffPSameN,565,competitor,1a
12,4,pic8,bw,DiffPSameN,589,competitor,1a
12,4,pic8,bw,DiffPSameN,613,competitor,1a
12,4,pic8,bw,DiffPSameN,637,competitor,1a
12,4,pic8,bw,DiffPSameN,661,competitor,1a
12,4,pic8,bw,DiffPSameN,685,competitor,1a
12,4,pic8,bw,DiffPSameN,709,competitor,1a
12,4,pic8,bw,DiffPSameN,733,competitor,1a
12,4,pic8,bw,DiffPSameN,757,competitor,1a
12,4,pic8,bw,DiffPSameN,781,competitor,1a
12,4,pic8,bw,DiffPSameN,805,competitor,1a
12,4,pic8,bw,DiffPSameN,829,competitor,1a
12,4,pic8,bw,DiffPSameN,853,competitor,1a
12,4,pic8,bw,DiffPSameN,877,competitor,1a
12,4,pic8,bw,DiffPSameN,901,competitor,1a
12,4,pic8,bw,DiffPSameN,925,fill,1a
12,4,pic8,bw,DiffPSameN,949,fill,1a
12,4,pic8,bw,DiffPSameN,973,fill,1a
12,4,pic8,bw,DiffPSameN,997,fill,1a
12,4,pic8,bw,DiffPSameN,1021,fill,1a
12,4,pic8,bw,DiffPSameN,1045,fill,1a
12,4,pic8,bw,DiffPSameN,1069,fill,1a
12,4,pic8,bw,DiffPSameN,1093,fill,1a
12,4,pic8,bw,DiffPSameN,1117,fill,1a
12,4,pic8,bw,DiffPSameN,1141,fill,1a
12,4,pic8,bw,DiffPSameN,1165,fill,1a
12,4,pic8,bw,DiffPSameN,1189,fill,1a
12,4,pic8,bw,DiffPSameN,1213,fill,1a
12,4,pic8,bw,DiffPSameN,1237,fill,1a
12,4,pic8,bw,DiffPSameN,1261,fill,1a
12,4,pic8,bw,DiffPSameN,1285,fill,1a
12,4,pic8,bw,DiffPSameN,1309,fill,1a
12,4,pic8,bw,DiffPSameN,1333,fill,1a
12,4,pic8,bw,DiffPSameN,1357,fill,1a
12,4,pic8,bw,DiffPSameN,1381,fill,1a
12,4,pic8,bw,DiffPSameN,1405,fill,1a
12,4,pic8,bw,DiffPSameN,1429,fill,1a
12,4,pic8,bw,DiffPSameN,1453,fill,1a
12,4,pic8,bw,DiffPSameN,1477,fill,1a
12,4,pic8,bw,DiffPSameN,1501,target,1a
12,4,pic8,bw,DiffPSameN,1525,target,1a
12,4,pic8,bw,DiffPSameN,1549,target,1a
12,4,pic8,bw,DiffPSameN,1573,target,1a
12,4,pic8,bw,DiffPSameN,1597,target,1a
12,4,pic8,bw,DiffPSameN,1621,target,1a
12,4,pic8,bw,DiffPSameN,1645,target,1a
12,4,pic8,bw,DiffPSameN,1669,target,1a
12,4,pic8,bw,DiffPSameN,1693,target,1a
12,4,pic8,bw,DiffPSameN,1717,target,1a
12,4,pic8,bw,DiffPSameN,1741,target,1a
12,4,pic8,bw,DiffPSameN,1765,target,1a
12,4,pic8,bw,DiffPSameN,1789,target,1a
12,5,pic10,bw,SamePSameN,-187,target,1a
12,5,pic10,bw,SamePSameN,-163,target,1a
12,5,pic10,bw,SamePSameN,-139,target,1a
12,5,pic10,bw,SamePSameN,-115,target,1a
12,5,pic10,bw,SamePSameN,-91,target,1a
12,5,pic10,bw,SamePSameN,-67,target,1a
12,5,pic10,bw,SamePSameN,-43,target,1a
12,5,pic10,bw,SamePSameN,-19,target,1a
12,5,pic10,bw,SamePSameN,5,fill,1a
12,5,pic10,bw,SamePSameN,29,fill,1a
12,5,pic10,bw,SamePSameN,53,fill,1a
12,5,pic10,bw,SamePSameN,77,fill,1a
12,5,pic10,bw,SamePSameN,101,fill,1a
12,5,pic10,bw,SamePSameN,125,fill,1a
12,5,pic10,bw,SamePSameN,149,fill,1a
12,5,pic10,bw,SamePSameN,173,fill,1a
12,5,pic10,bw,SamePSameN,197,fill,1a
12,5,pic10,bw,SamePSameN,221,fill,1a
12,5,pic10,bw,SamePSameN,245,fill,1a
12,5,pic10,bw,SamePSameN,269,fill,1a
12,5,pic10,bw,SamePSameN,293,fill,1a
12,5,pic10,bw,SamePSameN,317,fill,1a
12,5,pic10,bw,SamePSameN,341,target,1a
12,5,pic10,bw,SamePSameN,365,target,1a
12,5,pic10,bw,SamePSameN,389,target,1a
12,5,pic10,bw,SamePSameN,413,target,1a
12,5,pic10,bw,SamePSameN,437,target,1a
12,5,pic10,bw,SamePSameN,461,target,1a
12,5,pic10,bw,SamePSameN,485,target,1a
12,5,pic10,bw,SamePSameN,509,target,1a
12,5,pic10,bw,SamePSameN,533,target,1a
12,5,pic10,bw,SamePSameN,557,target,1a
12,5,pic10,bw,SamePSameN,581,target,1a
12,5,pic10,bw,SamePSameN,605,target,1a
12,5,pic10,bw,SamePSameN,629,target,1a
12,5,pic10,bw,SamePSameN,653,target,1a
12,5,pic10,bw,SamePSameN,677,target,1a
12,5,pic10,bw,SamePSameN,701,target,1a
12,5,pic10,bw,SamePSameN,725,competitor,1a
12,5,pic10,bw,SamePSameN,749,competitor,1a
12,5,pic10,bw,SamePSameN,773,competitor,1a
12,5,pic10,bw,SamePSameN,797,competitor,1a
12,5,pic10,bw,SamePSameN,821,competitor,1a
12,5,pic10,bw,SamePSameN,845,competitor,1a
12,5,pic10,bw,SamePSameN,869,target,1a
12,5,pic10,bw,SamePSameN,893,target,1a
12,5,pic10,bw,SamePSameN,917,target,1a
12,5,pic10,bw,SamePSameN,941,target,1a
12,5,pic10,bw,SamePSameN,965,target,1a
12,5,pic10,bw,SamePSameN,989,target,1a
12,5,pic10,bw,SamePSameN,1013,target,1a
12,5,pic10,bw,SamePSameN,1037,target,1a
12,5,pic10,bw,SamePSameN,1061,target,1a
12,5,pic10,bw,SamePSameN,1085,target,1a
12,5,pic10,bw,SamePSameN,1109,target,1a
12,5,pic10,bw,SamePSameN,1133,target,1a
12,5,pic10,bw,SamePSameN,1157,target,1a
12,5,pic10,bw,SamePSameN,1181,target,1a
12,5,pic10,bw,SamePSameN,1205,target,1a
12,5,pic10,bw,SamePSameN,1229,target,1a
12,5,pic10,bw,SamePSameN,1253,target,1a
12,5,pic10,bw,SamePSameN,1277,target,1a
12,5,pic10,bw,SamePSameN,1301,fill,1a
12,5,pic10,bw,SamePSameN,1325,fill,1a
12,5,pic10,bw,SamePSameN,1349,fill,1a
12,5,pic10,bw,SamePSameN,1373,fill,1a
12,5,pic10,bw,SamePSameN,1397,fill,1a
12,5,pic10,bw,SamePSameN,1421,fill,1a
12,5,pic10,bw,SamePSameN,1445,fill,1a
12,5,pic10,bw,SamePSameN,1469,fill,1a
12,5,pic10,bw,SamePSameN,1493,fill,1a
12,5,pic10,bw,SamePSameN,1517,fill,1a
12,5,pic10,bw,SamePSameN,1541,fill,1a
12,5,pic10,bw,SamePSameN,1565,fill,1a
12,5,pic10,bw,SamePSameN,1589,fill,1a
12,5,pic10,bw,SamePSameN,1613,target,1a
12,5,pic10,bw,SamePSameN,1637,target,1a
12,5,pic10,bw,SamePSameN,1661,target,1a
12,5,pic10,bw,SamePSameN,1685,target,1a
12,5,pic10,bw,SamePSameN,1709,target,1a
12,5,pic10,bw,SamePSameN,1733,target,1a
12,5,pic10,bw,SamePSameN,1757,target,1a
12,5,pic10,bw,SamePSameN,1781,target,1a
12,6,pic12,bw,SamePDiffN,-197,fill,1a
12,6,pic12,bw,SamePDiffN,-173,fill,1a
12,6,pic12,bw,SamePDiffN,-149,fill,1a
12,6,pic12,bw,SamePDiffN,-125,fill,1a
12,6,pic12,bw,SamePDiffN,-101,fill,1a
12,6,pic12,bw,SamePDiffN,-77,fill,1a
12,6,pic12,bw,SamePDiffN,-53,fill,1a
12,6,pic12,bw,SamePDiffN,-29,fill,1a
12,6,pic12,bw,SamePDiffN,-5,fill,1a
12,6,pic12,bw,SamePDiffN,19,competitor,1a
12,6,pic12,bw,SamePDiffN,43,competitor,1a
12,6,pic12,bw,SamePDiffN,67,competitor,1a
12,6,pic12,bw,SamePDiffN,91,competitor,1a
12,6,pic12,bw,SamePDiffN,115,competitor,1a
12,6,pic12,bw,SamePDiffN,139,competitor,1a
12,6,pic12,bw,SamePDiffN,163,competitor,1a
12,6,pic12,bw,SamePDiffN,187,competitor,1a
12,6,pic12,bw,SamePDiffN,211,competitor,1a
12,6,pic12,bw,SamePDiffN,235,competitor,1a
12,6,pic12,bw,SamePDiffN,259,competitor,1a
12,6,pic12,bw,SamePDiffN,283,competitor,1a
12,6,pic12,bw,SamePDiffN,307,competitor,1a
12,6,pic12,bw,SamePDiffN,331,competitor,1a
12,6,pic12,bw,SamePDiffN,355,fill,1a
12,6,pic12,bw,SamePDiffN,379,fill,1a
12,6,pic12,bw,SamePDiffN,403,fill,1a
12,6,pic12,bw,SamePDiffN,427,fill,1a
12,6,pic12,bw,SamePDiffN,451,fill,1a
12,6,pic12,bw,SamePDiffN,475,fill,1a
12,6,pic12,bw,SamePDiffN,499,fill,1a
12,6,pic12,bw,SamePDiffN,523,fill,1a
12,6,pic12,bw,SamePDiffN,547,fill,1a
12,6,pic12,bw,SamePDiffN,571,fill,1a
12,6,pic12,bw,SamePDiffN,595,fill,1a
12,6,pic12,bw,SamePDiffN,619,fill,1a
12,6,pic12,bw,SamePDiffN,643,fill,1a
12,6,pic12,bw,SamePDiffN,667,fill,1a
12,6,pic12,bw,SamePDiffN,691,fill,1a
12,6,pic12,bw,SamePDiffN,715,fill,1a
12,6,pic12,bw,SamePDiffN,739,fill,1a
12,6,pic12,bw,SamePDiffN,763,fill,1a
12,6,pic12,bw,SamePDiffN,787,fill,1a
12,6,pic12,bw,SamePDiffN,811,fill,1a
12,6,pic12,bw,SamePDiffN,835,fill,1a
12,6,pic12,bw,SamePDiffN,859,fill,1a
12,6,pic12,bw,SamePDiffN,883,fill,1a
12,6,pic12,bw,SamePDiffN,907,fill,1a
12,6,pic12,bw,SamePDiffN,931,fill,1a
12,6,pic12,bw,SamePDiffN,955,fill,1a
12,6,pic12,bw,SamePDiffN,979,fill,1a
12,6,pic12,bw,SamePDiffN,1003,fill,1a
12,6,pic12,bw,SamePDiffN,1027,fill,1a
12,6,pic12,bw,SamePDiffN,1051,fill,1a
12,6,pic12,bw,SamePDiffN,1075,fill,1a
12,6,pic12,bw,SamePDiffN,1099,fill,1a
12,6,pic12,bw,SamePDiffN,1123,fill,1a
12,6,pic12,bw,SamePDiffN,1147,target,1a
12,6,pic12,bw,SamePDiffN,1171,target,1a
12,6,pic12,bw,SamePDiffN,1195,target,1a
12,6,pic12,bw,SamePDiffN,1219,target,1a
12,6,pic12,bw,SamePDiffN,1243,target,1a
12,6,pic12,bw,SamePDiffN,1267,target,1a
12,6,pic12,bw,SamePDiffN,1291,target,1a
12,6,pic12,bw,SamePDiffN,1315,target,1a
12,6,pic12,bw,SamePDiffN,1339,target,1a
12,6,pic12,bw,SamePDiffN,1363,target,1a
12,6,pic12,bw,SamePDiffN,1387,target,1a
12,6,pic12,bw,SamePDiffN,1411,target,1a
12,6,pic12,bw,SamePDiffN,1435,target,1a
12,6,pic12,bw,SamePDiffN,1459,target,1a
12,6,pic12,bw,SamePDiffN,1483,target,1a
12,6,pic12,bw,SamePDiffN,1507,target,1a
12,6,pic12,bw,SamePDiffN,1531,target,1a
12,6,pic12,bw,SamePDiffN,1555,fill,1a
12,6,pic12,bw,SamePDiffN,1579,fill,1a
12,6,pic12,bw,SamePDiffN,1603,fill,1a
12,6,pic12,bw,SamePDiffN,1627,fill,1a
12,6,pic12,bw,SamePDiffN,1651,fill,1a
12,6,pic12,bw,SamePDiffN,1675,fill,1a
12,6,pic12,bw,SamePDiffN,1699,fill,1a
12,6,pic12,bw,SamePDiffN,1723,fill,1a
12,6,pic12,bw,SamePDiffN,1747,fill,1a
12,6,pic12,bw,SamePDiffN,1771,fill,1a
12,6,pic12,bw,SamePDiffN,1795,fill,1a
12,7,pic14,bw,SamePDiffN,-185,fill,1a
12,7,pic14,bw,SamePDiffN,-161,fill,1a
12,7,pic14,bw,SamePDiffN,-137,fill,1a
12,7,pic14,bw,SamePDiffN,-113,fill,1a
12,7,pic14,bw,SamePDiffN,-89,fill,1a
12,7,pic14,bw,SamePDiffN,-65,fill,1a
12,7,pic14,bw,SamePDiffN,-41,fill,1a
12,7,pic14,bw,SamePDiffN,-17,fill,1a
12,7,pic14,bw,SamePDiffN,7,fill,1a
12,7,pic14,bw,SamePDiffN,31,fill,1a
12,7,pic14,bw,SamePDiffN,55,fill,1a
12,7,pic14,bw,SamePDiffN,79,fill,1a
12,7,pic14,bw,SamePDiffN,103,fill,1a
12,7,pic14,bw,SamePDiffN,127,fill,1a
12,7,pic14,bw,SamePDiffN,151,fill,1a
12,7,pic14,bw,SamePDiffN,175,fill,1a
12,7,pic14,bw,SamePDiffN,199,fill,1a
12,7,pic14,bw,SamePDiffN,223,fill,1a
12,7,pic14,bw,SamePDiffN,247,fill,1a
12,7,pic14,bw,SamePDiffN,271,fill,1a
12,7,pic14,bw,SamePDiffN,295,fill,1a
12,7,pic14,bw,SamePDiffN,319,fill,1a
12,7,pic14,bw,SamePDiffN,343,fill,1a
12,7,pic14,bw,SamePDiffN,367,fill,1a
12,7,pic14,bw,SamePDiffN,391,fill,1a
12,7,pic14,bw,SamePDiffN,415,fill,1a
12,7,pic14,bw,SamePDiffN,439,fill,1a
12,7,pic14,bw,SamePDiffN,463,fill,1a
12,7,pic14,bw,SamePDiffN,487,fill,1a
12,7,pic14,bw,SamePDiffN,511,fill,1a
12,7,pic14,bw,SamePDiffN,535,fill,1a
12,7,pic14,bw,SamePDiffN,559,fill,1a
12,7,pic14,bw,SamePDiffN,583,fill,1a
12,7,pic14,bw,SamePDiffN,607,fill,1a
12,7,pic14,bw,SamePDiffN,631,fill,1a
12,7,pic14,bw,SamePDiffN,655,fill,1a
12,7,pic14,bw,SamePDiffN,679,fill,1a
12,7,pic14,bw,SamePDiffN,703,fill,1a
12,7,pic14,bw,SamePDiffN,727,fill,1a
12,7,pic14,bw,SamePDiffN,751,competitor,1a
12,7,pic14,bw,SamePDiffN,775,competitor,1a
12,7,pic14,bw,SamePDiffN,799,competitor,1a
12,7,pic14,bw,SamePDiffN,823,competitor,1a
12,7,pic14,bw,SamePDiffN,847,competitor,1a
12,7,pic14,bw,SamePDiffN,871,competitor,1a
12,7,pic14,bw,SamePDiffN,895,competitor,1a
12,7,pic14,bw,SamePDiffN,919,competitor,1a
12,7,pic14,bw,SamePDiffN,943,competitor,1a
12,7,pic14,bw,SamePDiffN,967,competitor,1a
12,7,pic14,bw,SamePDiffN,991,competitor,1a
12,7,pic14,bw,SamePDiffN,1015,competitor,1a
12,7,pic14,bw,SamePDiffN,1039,fill,1a
12,7,pic14,bw,SamePDiffN,1063,fill,1a
12,7,pic14,bw,SamePDiffN,1087,fill,1a
12,7,pic14,bw,SamePDiffN,1111,fill,1a
12,7,pic14,bw,SamePDiffN,1135,fill,1a
12,7,pic14,bw,SamePDiffN,1159,fill,1a
12,7,pic14,bw,SamePDiffN,1183,fill,1a
12,7,pic14,bw,SamePDiffN,1207,fill,1a
12,7,pic14,bw,SamePDiffN,1231,fill,1a
12,7,pic14,bw,SamePDiffN,1255,fill,1a
12,7,pic14,bw,SamePDiffN,1279,fill,1a
12,7,pic14,bw,SamePDiffN,1303,fill,1a
12,7,pic14,bw,SamePDiffN,1327,fill,1a
12,7,pic14,bw,SamePDiffN,1351,fill,1a
12,7,pic14,bw,SamePDiffN,1375,fill,1a
12,7,pic14,bw,SamePDiffN,1399,fill,1a
12,7,pic14,bw,SamePDiffN,1423,fill,1a
12,7,pic14,bw,SamePDiffN,1447,fill,1a
12,7,pic14,bw,SamePDiffN,1471,fill,1a
12,7,pic14,bw,SamePDiffN,1495,fill,1a
12,7,pic14,bw,SamePDiffN,1519,fill,1a
12,7,pic14,bw,SamePDiffN,1543,fill,1a
12,7,pic14,bw,SamePDiffN,1567,fill,1a
12,7,pic14,bw,SamePDiffN,1591,fill,1a
12,7,pic14,bw,SamePDiffN,1615,fill,1a
12,7,pic14,bw,SamePDiffN,1639,target,1a
12,7,pic14,bw,SamePDiffN,1663,target,1a
12,7,pic14,bw,SamePDiffN,1687,target,1a
12,7,pic14,bw,SamePDiffN,1711,target,1a
12,7,pic14,bw,SamePDiffN,1735,target,1a
12,7,pic14,bw,SamePDiffN,1759,target,1a
12,7,pic14,bw,SamePDiffN,1783,target,1a
12,8,pic16,bw,DiffPDiffN,-183,fill,1a
12,8,pic16,bw,DiffPDiffN,-159,fill,1a
12,8,pic16,bw,DiffPDiffN,-135,fill,1a
12,8,pic16,bw,DiffPDiffN,-111,fill,1a
12,8,pic16,bw,DiffPDiffN,-87,fill,1a
12,8,pic16,bw,DiffPDiffN,-63,fill,1a
12,8,pic16,bw,DiffPDiffN,-39,fill,1a
12,8,pic16,bw,DiffPDiffN,-15,fill,1a
12,8,pic16,bw,DiffPDiffN,9,fill,1a
12,8,pic16,bw,DiffPDiffN,33,fill,1a
12,8,pic16,bw,DiffPDiffN,57,fill,1a
12,8,pic16,bw,DiffPDiffN,81,fill,1a
12,8,pic16,bw,DiffPDiffN,105,fill,1a
12,8,pic16,bw,DiffPDiffN,129,fill,1a
12,8,pic16,bw,DiffPDiffN,153,fill,1a
12,8,pic16,bw,DiffPDiffN,177,fill,1a
12,8,pic16,bw,DiffPDiffN,201,fill,1a
12,8,pic16,bw,DiffPDiffN,225,fill,1a
12,8,pic16,bw,DiffPDiffN,249,fill,1a
12,8,pic16,bw,DiffPDiffN,273,fill,1a
12,8,pic16,bw,DiffPDiffN,297,fill,1a
12,8,pic16,bw,DiffPDiffN,321,fill,1a
12,8,pic16,bw,DiffPDiffN,345,fill,1a
12,8,pic16,bw,DiffPDiffN,369,fill,1a
12,8,pic16,bw,DiffPDiffN,393,fill,1a
12,8,pic16,bw,DiffPDiffN,417,fill,1a
12,8,pic16,bw,DiffPDiffN,441,fill,1a
12,8,pic16,bw,DiffPDiffN,465,fill,1a
12,8,pic16,bw,DiffPDiffN,489,fill,1a
12,8,pic16,bw,DiffPDiffN,513,fill,1a
12,8,pic16,bw,DiffPDiffN,537,fill,1a
12,8,pic16,bw,DiffPDiffN,561,fill,1a
12,8,pic16,bw,DiffPDiffN,585,fill,1a
12,8,pic16,bw,DiffPDiffN,609,fill,1a
12,8,pic16,bw,DiffPDiffN,633,fill,1a
12,8,pic16,bw,DiffPDiffN,657,fill,1a
12,8,pic16,bw,DiffPDiffN,681,fill,1a
12,8,pic16,bw,DiffPDiffN,705,fill,1a
12,8,pic16,bw,DiffPDiffN,729,fill,1a
12,8,pic16,bw,DiffPDiffN,753,fill,1a
12,8,pic16,bw,DiffPDiffN,777,fill,1a
12,8,pic16,bw,DiffPDiffN,801,fill,1a
